Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Glucocorticoid Metabolic Process (GO:0008211),4/7,8.099229114995528e-07,0.00011346283696552826,0,0,107.029810298103,1501.2350928154467,CYP11A1;CYP21A2;CYP11B1;CYP17A1
GO_Biological_Process_2023,Neuron Projection Development (GO:0031175),13/192,9.384752802383896e-07,0.00011408888844985428,0,0,5.997289206326757,83.23643279484297,NYAP1;UNC5A;STMN2;USH1C;NMNAT2;L1CAM;ATCAY;GRM7;MAP2;EPB41L3;TMEM108;APOE;PAK3
GO_Biological_Process_2023,Neurotransmitter Secretion (GO:0007269),7/43,9.624630433796922e-07,0.00011408888844985428,0,0,15.774805669867398,218.54053219536817,SNAP25;PTPRN2;UNC13A;SYT1;NRXN1;DOC2B;CPLX2
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),15/281,2.7456133624507384e-06,0.00028348427230876345,0,0,4.675411934090546,59.87101585875482,KCNH2;SLC24A2;KCNH5;SLC6A17;ABCC8;KCNH8;ATP1A3;SLC6A2;CLU;NALCN;KCNQ2;SCN9A;SCN3B;SCN2A;KCNK3
GO_Biological_Process_2023,Axon Guidance (GO:0007411),11/149,2.8258195547525605e-06,0.00028348427230876345,0,0,6.540901097568371,83.57121037848547,RET;NFASC;UNC5A;UNC5B;NRXN1;KIF5A;CNTN1;NRCAM;UNC5C;NCAM1;L1CAM
GO_Biological_Process_2023,Steroid Hormone Biosynthetic Process (GO:0120178),5/19,2.9543516957951994e-06,0.00028348427230876345,0,0,28.769679300291543,366.30221195313146,HSD3B2;CYP11A1;CYP21A2;CYP11B1;CYP17A1
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),15/284,3.127341096203101e-06,0.00028348427230876345,0,0,4.62255793719845,58.59243530009547,KCNH2;SLC24A2;KCNH5;SLC6A17;ABCC8;KCNH8;ATP1A3;SLC6A2;CLU;NALCN;KCNQ2;SCN9A;SCN3B;SCN2A;KCNK3
GO_Biological_Process_2023,Inorganic Cation Import Across Plasma Membrane (GO:0098659),9/103,5.827053117968579e-06,0.0004988604919327545,0,0,7.808952061446102,94.12129259031626,KCNH2;SLC24A2;SCN9A;CACNA1B;ATP1A3;SCN2A;CLU;CACNA1E;SCN3A
GO_Biological_Process_2023,Signal Release From Synapse (GO:0099643),6/38,7.092466032406686e-06,0.0005656150679562053,0,0,15.152151639344265,179.65114437484135,SNAP25;PTPRN2;UNC13A;SYT1;NRXN1;CPLX2
GO_Biological_Process_2023,Catecholamine Biosynthetic Process (GO:0042423),4/11,7.340883425778135e-06,0.0005656150679562053,0,0,45.86062717770035,542.166690118772,PNMT;TH;DBH;INSM1
