Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Protein Targeting To Mitochondrion (GO:0006626),18/59,0.000524150944665709,0.0253448821368564,0,0,2.8361665434836167,21.423638723151857,BCAP31;TIMM8B;MTCH1;TOMM40;PAM16;TOMM34;DNAJC15;HSPD1;CHCHD4;TIMM10B;AIFM1;GRPEL1;TIMM17A;TIMM17B;TSPO;PMPCA;ROMO1;MGARP
GO_Biological_Process_2023,Phospholipid Metabolic Process (GO:0006644),20/69,0.0005533729166657404,0.0264820317439419,0,0,2.637550714782356,19.780254698018545,AGPAT5;PCYT2;GPX4;PLA2G4C;GDE1;LCAT;CLN8;PLD1;PLB1;PLA2G15;PIP4P1;ACP6;PNPLA3;LCP1;PGPEP1;PLPP3;FADS1;PLBD2;PLCD1;FDFT1
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),27/105,0.0005607229865626438,0.0265599602410591,0,0,2.2389553014553014,16.76145426371088,DDX5;CEBPB;ITPR1;IFI6;GSKIP;SELENOK;FHIT;CASP9;AIFM1;IFI16;CASP6;CHEK2;CASP3;CASP4;ARL6IP5;BAK1;PDK2;MAP3K5;MOAP1;PRKCD;CIDEB;TNFRSF10B;ERN1;TRIB3;TP53;BCL2L2;EPHA2
GO_Biological_Process_2023,Intracellular pH Reduction (GO:0051452),12/32,0.000567913524933583,0.026628834169108,0,0,3.872116461366181,28.93842266287069,ATP6V1A;RNASEK;RAB20;ATP6V0E1;ATP6V1H;RAB38;TCIRG1;TMEM9;ATP6V0D1;ATP6V1D;ATP6V0C;ATP6V1F
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),16/50,0.0005865925642973698,0.0269600265689939,0,0,3.039032435404068,22.613987613007005,ATP6V1A;SLC46A1;ATP6V1G1;FRRS1;CCDC115;HFE;SLC40A1;CYBRD1;CYB561A3;SLC39A14;NUBP1;SOD1;ATP6V0D1;B2M;FXN;ISCU
GO_Biological_Process_2023,Steroid Biosynthetic Process (GO:0006694),16/50,0.0005865925642973698,0.0269600265689939,0,0,3.039032435404068,22.613987613007005,HSD3B7;ACOT8;ABCD3;HSD3B2;FAXDC2;CYP51A1;MSMO1;HMGCR;LSS;PRLR;HSD17B10;CYP17A1;SQLE;CYP21A2;FDXR;FDFT1
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),51/241,0.0006028631184039572,0.0272990572258611,0,0,1.7405681818181815,12.904259873057589,LRRK2;PIK3CB;TRIM8;TRIM6;TBK1;TRIM5;CASP3;ZC3H12A;ATP6V1E1;PRKACA;TRIM22;SREBF1;ATP6V1G1;ATP6V0E1;ENDOG;SREBF2;MID2;DCN;ERN1;TRIB3;NUPR1;ATP6V0D1;ATP6V0C;SQSTM1;PRKN;ATP6V1A;USP13;ITPR1;VPS26A;FOXK1;WDR24;RASIP1;FOXO1;DRAM1;IFI16;PSAP;TP53INP1;UBQLN1;ATP6V1H;DRAM2;ATP6V1D;DCAF12;SNX5;UBQLN2;CTSA;UVRAG;TPCN1;DAP;PINK1;TRIM38;TRIM34
GO_Biological_Process_2023,Regulation Of Lipid Biosynthetic Process (GO:0046890),11/28,0.000605730912163657,0.0272990572258611,0,0,4.174978050921862,30.932724291236948,C3;NR5A1;MLXIPL;EIF6;GPER1;PDK4;SIRT4;NR1H3;CREBL2;APOE;PPARA
GO_Biological_Process_2023,Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199),14/41,0.0006132135781324058,0.0273300305495217,0,0,3.347417645512528,24.76016969564635,PRKN;MOAP1;CIDEB;GHITM;NOL3;CLU;PINK1;FAM162A;GPER1;TNFSF10;PPIF;BAK1;FXN;TP53
GO_Biological_Process_2023,Peroxisome Organization (GO:0007031),10/24,0.000618193280417876,0.0273300305495217,0,0,4.607822241168008,34.04585949725317,SEC16B;ACOT8;TMEM135;ABCD3;PEX19;PEX3;PEX11A;PEX6;PEX10;PEX11G
GO_Biological_Process_2023,Response To Peptide Hormone (GO:0043434),17/55,0.000627865767606572,0.027495782011601,0,0,2.8894913986537025,21.304752211565614,EIF2B4;SLC27A1;IRS1;SRC;STAT1;STAT2;SIRT1;ZFP36L1;TGFBR3;EIF6;CYP11A1;CYP11B2;GPER1;CYP11B1;STAT6;TRIM16;ZBTB7B
GO_Biological_Process_2023,acyl-CoA Biosynthetic Process (GO:0071616),7/13,0.0006456426454749342,0.0280100295354639,0,0,7.521174863387978,55.24501787711957,SLC25A1;ACLY;ACSS2;PPCS;DIP2A;MLYCD;PPT2
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),21/75,0.0006757761472516591,0.0287793841792862,0,0,2.5132126508531,18.34556940905792,PRKN;LYN;WWTR1;CDKN1B;PID1;LRRK2;PTEN;TESK1;SORD;CIB1;SIRT1;KLHL31;LRP6;PRDX3;IBTK;ZC3H12A;CHP1;SIRPA;SLIT2;PLPP3;INHA
GO_Biological_Process_2023,Regulation Of Fat Cell Differentiation (GO:0045598),21/75,0.0006757761472516591,0.0287793841792862,0,0,2.5132126508531,18.34556940905792,YAP1;WWTR1;CEBPB;SMAD3;RARRES2;SYAP1;RORA;CREBL2;TMEM64;SIRT1;FOXO1;ZFP36L2;ZFP36L1;GPER1;ID2;ZC3H12A;TRIB3;LCP1;WDFY2;TRIB2;PPARD
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),56/272,0.0006821318748862132,0.0287859651201982,0,0,1.6817907091151874,12.260737874889443,DOCK5;BMPR2;CSF1;TRADD;CIB1;CLDN1;CCAR1;CXCL16;IGF1R;GLIPR2;HYAL1;C1QBP;GPER1;CCN4;CTSH;SEMA6B;SEMA6A;PRKCA;ACTN4;RHOC;MMP14;SMO;DAAM2;ADAM9;PFN1;CBLL1;EPHA2;DDR2;SRC;LEF1;SEMA3B;CXCR4;HIF1A;SDCBP;VTN;DDRGK1;PDGFD;PDGFC;ZNF703;PLCG2;STX4;RREB1;ZNF268;UBE2I;FZD4;INSR;RDX;ELP3;SEMA4G;ELP5;SOD2;FERMT1;DAB2;TRIP6;SPRY2;BCAR1
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),43/196,0.0007234497559303733,0.0299178420794123,0,0,1.8208538198763895,13.167466998372277,PRKN;VCP;CDKN1B;CSF1;TNFAIP3;BCL10;IDE;PLD1;CLU;FOXO1;TNFSF13B;FXR2;CASP8;MAPK7;APOE;FADD;BAK1;BTRC;RILP;TBC1D10A;MAP2K5;EGLN2;CSNK2A1;TNFSF12;NR1H2;RDX;PYM1;NR1H3;LARP4;KLF4;RNF41;DDB1;SLC25A37;EIF6;SLC6A9;ASPH;BCL3;AGTR1;STUB1;VIM;EZR;FGFR4;VGLL4
GO_Biological_Process_2023,Negative Regulation Of Defense Response (GO:0031348),28/112,0.0007265997084278163,0.0299178420794123,0,0,2.156089623231944,15.582350433058185,RB1;MAPKBP1;MVK;TNFAIP3;RORA;AHR;SHARPIN;MAPK7;IFI16;C1QBP;GPER1;DHX58;PCBP2;SIRPA;CCN3;ENPP3;APOE;PRKCD;NR1H4;NR1H3;KLF4;TNFRSF1A;CYLD;FNDC4;LPCAT3;TYRO3;PPARA;PPARD
GO_Biological_Process_2023,Glucocorticoid Metabolic Process (GO:0008211),5/7,0.0007282887020623857,0.0299178420794123,0,0,16.108525688756515,116.38108612290154,CYP11A1;CYP11B2;CYP21A2;CYP11B1;CYP17A1
GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),16/51,0.0007492624799373977,0.0299722584140849,0,0,2.9520320427236317,21.24406596155886,SCARB1;STARD4;VPS4A;LCAT;ABCA8;CLU;TSKU;NPC1;SOAT1;NPC2;APOC1;RELCH;SERAC1;APOE;LDLRAP1;LDLR
GO_Biological_Process_2023,Cellular Response To Increased Oxygen Levels (GO:0036295),6/10,0.0007618971333179711,0.0299722584140849,0,0,9.667597765363128,69.41044207640175,ATP6V1A;ATP6V1G1;CCDC115;FAS;ATP6V0D1;FOXO1
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539),6/10,0.0007618971333179711,0.0299722584140849,0,0,9.667597765363128,69.41044207640175,ACADVL;IVD;ETFDH;ETFB;ACAD11;ACADS
GO_Biological_Process_2023,Negative Regulation Of Autophagosome Assembly (GO:1902902),6/10,0.0007618971333179711,0.0299722584140849,0,0,9.667597765363128,69.41044207640175,PINK1;LRRK2;PHF23;FEZ2;NUPR1;MTM1
GO_Biological_Process_2023,Positive Regulation Of Macrophage Differentiation (GO:0045651),6/10,0.0007618971333179711,0.0299722584140849,0,0,9.667597765363128,69.41044207640175,CSF1;ID2;IL34;LIF;PRKCA;FADD
GO_Biological_Process_2023,Proteasomal Protein Catabolic Process (GO:0010498),47/220,0.0007790858521309199,0.0303908951730397,0,0,1.7607583535193654,12.6024330170414,PRKN;PSMD12;VCP;CCDC47;UBE2D3;NEDD4L;TNFAIP1;RNF5;TNFSF13B;ANKRD9;PSMB6;PSMB7;SH3BGRL;PSMD7;SHARPIN;PSMB3;DDI2;PCBP2;ZSWIM8;BTRC;DCAF11;FBXO9;NHLRC3;SMURF1;SIAH2;USP44;FBXL19;DNAJB12;PEX10;UBE2G1;WWP2;SIRT1;RNF41;KLHL20;DDB1;SPSB3;SPSB2;NSFL1C;UBE2W;PSMA3;IFI27;KCTD13;MDM2;CTNNB1;STUB1;RBCK1;RNF122
GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),17/56,0.0007899711313484747,0.0305587165976634,0,0,2.815238862359281,20.11069866513108,PRKN;PID1;SORD;COQ7;MT3;RNF41;TGFBR2;PINK1;EIF6;STK17A;ZC3H12A;AGTR1;ROMO1;GRB2;MPV17;BCO2;TP53
GO_Biological_Process_2023,NAD Biosynthetic Process (GO:0009435),8/17,0.0008319333186313451,0.0311438263313443,0,0,5.731560856421088,40.646844081928585,PARP10;NMNAT1;NAPRT;QPRT;NAMPT;NAXD;PARP9;NUDT12
GO_Biological_Process_2023,Branched-Chain Amino Acid Catabolic Process (GO:0009083),8/17,0.0008319333186313451,0.0311438263313443,0,0,5.731560856421088,40.646844081928585,MCCC2;ALDH6A1;ECHS1;HIBADH;IVD;HSD17B10;DLD;HIBCH
GO_Biological_Process_2023,Carboxylic Acid Catabolic Process (GO:0046395),8/17,0.0008319333186313451,0.0311438263313443,0,0,5.731560856421088,40.646844081928585,MPST;ACOT8;GNPDA1;TST;AMDHD2;PON1;ETFB;HOGA1
GO_Biological_Process_2023,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),8/17,0.0008319333186313451,0.0311438263313443,0,0,5.731560856421088,40.646844081928585,ELOVL1;ACSL1;ELOVL5;TECR;ACSL4;ELOVL6;HSD17B12;ACSF3
GO_Biological_Process_2023,Monocarboxylic Acid Metabolic Process (GO:0032787),25/97,0.0008506901613702926,0.0315912298326471,0,0,2.244962282237226,15.870676855383076,MSMO1;CROT;ALKBH7;HSD17B10;LDHB;ME1;TSPO;ACAA1;ACBD4;PNPLA8;ACSL4;HOGA1;ACADSB;ACSF3;ACSF2;GRHPR;GATM;BTD;SLC6A8;NPC1;GPAM;FASN;PCCB;ECHDC3;LCP1
GO_Biological_Process_2023,fatty-acyl-CoA Biosynthetic Process (GO:0046949),10/25,0.0009069358582050506,0.0331971970069892,0,0,4.300385428322765,30.126087059139635,SLC25A1;ELOVL1;ACSL1;ELOVL5;TECR;ACSL4;ELOVL6;HSD17B12;PPT2;ACSF3
GO_Biological_Process_2023,Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),9/21,0.0009082386945040146,0.0331971970069892,0,0,4.836968680089486,33.878144764218874,ALAD;PGRMC1;ALAS1;SUCLA2;COX15;UROD;TSPO;FXN;NFE2L1
GO_Biological_Process_2023,Amino Acid Catabolic Process (GO:0009063),13/38,0.0009335305893227766,0.0338550702784088,0,0,3.356116504854369,23.4140703921428,MCCC2;ECHS1;GOT2;ETFB;HOGA1;THNSL2;DDO;ALDH4A1;ALDH6A1;AMDHD1;IVD;DLD;HIBCH
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),22/82,0.0009573111701417644,0.0344483600914579,0,0,2.3696640439615337,16.47244014166383,RB1;PRKN;TCF7L2;CSNK2A1;SRC;GSTP1;SIAH2;MPV17L;AKR1B1;GHITM;CFLAR;NOL3;CLU;LGALS3;PINK1;TMBIM1;PPIF;ITGAV;BAK1;FXN;BCL2L2;GRINA
GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),21/77,0.0009832899063324508,0.0349564156273745,0,0,2.4231741573033707,16.77952766889726,ELOVL1;SAMD8;SGMS1;ELOVL5;ST8SIA1;ORMDL1;ELOVL6;ABCA8;CLN8;SGPP1;VAPA;SPTLC3;PRKD3;ALDH3B1;ST3GAL5;ST8SIA5;KDSR;SPTSSA;B4GALT6;PLPP3;CERS2
GO_Biological_Process_2023,Membrane Lipid Biosynthetic Process (GO:0046467),17/57,0.0009864908330861832,0.0349564156273745,0,0,2.744698952879581,18.997040006414284,ELOVL1;SAMD8;SGMS1;ELOVL5;ORMDL1;ELOVL6;GBGT1;SGPP1;SCCPDH;SPTLC3;PRKD3;ALDH3B1;ST3GAL4;KDSR;SPTSSA;PLPP3;CERS2
GO_Biological_Process_2023,Phosphatidylinositol Biosynthetic Process (GO:0006661),25/98,0.000998481238961659,0.0349572672451818,0,0,2.2140809174896465,15.297694361842732,PI4K2B;SLC27A1;PIGN;MTMR14;PIGP;PTEN;PIK3CB;PIGV;MTM1;SOCS2;SOCS3;PLCG2;PMPCA;CDIPT;SOCS5;TMEM150A;MBOAT7;TTC7A;DPM1;DPM3;PITPNM1;PITPNM3;PITPNM2;PI4K2A;PIGH
GO_Biological_Process_2023,Cellular Response To Hypoxia (GO:0071456),20/72,0.0010015761619149,0.0349572672451818,0,0,2.4849523370676496,17.161529020590976,BNIP3L;PLK3;TIGAR;EGLN2;GATA6;RORA;SIRT1;HIF1A;MT3;ZFP36L1;PINK1;FAM162A;LMNA;UBQLN1;MDM2;STUB1;MGARP;P4HB;TP53;STOX1
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),15/48,0.0011353783271533,0.038124572141358,0,0,2.93450197037641,19.898239725014104,PID1;GSTP1;PRKCD;SORD;RAB27A;RNF41;SOD1;TGFBR2;ZC3H12A;PLCG2;AGTR1;ROMO1;GRB2;TLR6;TP53
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),15/48,0.0011353783271533,0.038124572141358,0,0,2.93450197037641,19.898239725014104,BCAP31;SGMS1;SRC;SEPTIN4;NOL3;STYXL1;SLC9A3R1;CYLD;PINK1;UBQLN1;PPIF;NUPR1;P4HB;TP53;BCL2L2
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),22/83,0.0011397080486448,0.038124572141358,0,0,2.330681964756248,15.79499239629655,PRKN;L3MBTL3;VCP;USP5;RNF14;SMURF1;LRRK2;PTEN;CLU;GABARAP;DDA1;DNAJB2;SH3RF3;DAB2;BAG2;DDRGK1;MDM2;TRIB3;STUB1;TRIB2;HSPA1B;SOCS5
GO_Biological_Process_2023,Ceramide Transport (GO:0035627),7/14,0.0011416017939786,0.038124572141358,0,0,6.446348733233979,43.67609432480411,GLTP;ABCB1;VAPA;ABCB4;PSAP;PLTP;SGPP1
GO_Biological_Process_2023,Regulation Of Cholesterol Storage (GO:0010885),7/14,0.0011416017939786,0.038124572141358,0,0,6.446348733233979,43.67609432480411,EHD1;SCARB1;NR1H2;NR1H3;LCP1;PPARA;SREBF2
GO_Biological_Process_2023,Regulation Of Vesicle Size (GO:0097494),7/14,0.0011416017939786,0.038124572141358,0,0,6.446348733233979,43.67609432480411,BLOC1S2;RIN3;BORCS7;RAB22A;AP2M1;BORCS6;BORCS5
GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),70/364,0.0011747539979382,0.0387707083825266,0,0,1.545665958103959,10.428139135618274,FBH1;RNF14;UBE2D3;FBXO25;UBE2L6;TNFAIP1;CCAR1;UBE2L3;HERC5;ANKRD9;IFIH1;HERC4;ZMIZ1;TRIM24;BTRC;FBXO9;HERC6;RNF43;USP5;NSMCE1;UBE2E1;UCHL3;SIRT1;RNF41;DDB1;TRAF7;EID3;KCTD13;SDE2;UBE2V2;CBLL1;PRKN;VCP;ANAPC16;UBA7;MGRN1;DCUN1D3;UBA5;NEDD4L;UBR3;RNF6;RNF7;RNF135;RNF213;ZNRF3;UBB;DDRGK1;ZSWIM8;RBBP6;SLF2;UBE2I;TRIM41;SMURF1;KLHL21;KLHL3;WWP2;ISG15;FBXL15;KLHL20;SH3RF3;SPSB2;PINK1;RLIM;MDM2;MKRN2;UBA3;RNF181;UBA1;STUB1;FBXL7
GO_Biological_Process_2023,Organonitrogen Compound Catabolic Process (GO:1901565),21/78,0.0011776540030022,0.0387707083825266,0,0,2.3805243445692885,16.05480596785597,PRKN;MPST;PNPLA8;ETFB;IDE;HOGA1;UCHL3;CLN8;CYP3A5;RNF5;CLN5;PLA2G15;RIDA;GNPDA1;TST;CASP3;CHEK2;AMDHD2;TRIM24;TPP1;SQSTM1
GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),11/30,0.0011918194465215,0.0389607455686847,0,0,3.735074626865672,25.145546518819625,MOAP1;CASP8;CRADD;TRADD;BLOC1S2;TNFRSF10B;TNFRSF10A;FADD;GABARAP;ZDHHC3;TNFRSF1A
GO_Biological_Process_2023,Negative Regulation Of MAPK Cascade (GO:0043409),26/105,0.0012827289139996,0.0416393539775258,0,0,2.127817227539364,14.168635958660316,GSTP1;PTEN;PEBP1;PIK3CB;DUSP16;FOXO1;IGF1R;SLC9A3R1;SPRED1;PPP2R1A;GPER1;SIRPA;TIMP3;APOE;C3ORF33;GBP1;LYN;DUSP4;DUSP5;SEMA6A;DUSP3;PRKCD;SPRY4;SPRY3;SPRY2;EZR
GO_Biological_Process_2023,Negative Regulation Of Catalytic Activity (GO:0043086),10/26,0.0012975432386613,0.0418277480129575,0,0,4.031378217083178,26.79771035256865,CLN3;TMBIM1;TIMP1;IFIT1;PARP9;MT3;SIRT1;TP53;CCAR2;SERPINA5
GO_Biological_Process_2023,Intracellular Lipid Transport (GO:0032365),8/18,0.0013217423644682,0.0423139865921489,0,0,5.158106597092806,34.19207991125708,GLTP;GRAMD1B;FABP3;ABCD3;CPT2;NPC2;SLC25A20;SGPP1
GO_Biological_Process_2023,Regulation Of Viral Entry Into Host Cell (GO:0046596),14/44,0.0013521682242282,0.0427820813832051,0,0,3.0121529074835016,19.89842031313857,IFITM3;CD74;CIITA;MID2;SNX3;TRIM6;LGALS1;TRIM5;P4HB;TRIM38;TRIM22;NECTIN2;LY6E;TRIM34
GO_Biological_Process_2023,Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),9/22,0.0013547966314802,0.0427820813832051,0,0,4.464636035105833,29.48492035592045,LATS1;DDX5;KDM5D;RNF14;DDRGK1;UBA5;NR0B1;RNF6;UFSP2
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),27/111,0.0013918243047396,0.0436543812337944,0,0,2.0783059845559846,13.669309304581883,RB1;MVK;SRC;GSTP1;TNFAIP3;RORA;AHR;SHARPIN;MAPK7;GPER1;SIRPA;CCN3;ENPP3;APOE;LYN;PRKCD;NR1H4;NR1H3;KLF4;TNFRSF1A;CYLD;FNDC4;LPCAT3;TYRO3;MKRN2;PPARA;PPARD
GO_Biological_Process_2023,Proton Transmembrane Transport (GO:1902600),15/49,0.0014355057415908,0.0447222661239242,0,0,2.848028224742812,18.643870757052312,ATP6V1A;SLC46A1;ATP6V0E1;RNASEK;COX15;HVCN1;TCIRG1;ATP4A;SLC9A8;ATP6V1H;ATP6V1E1;ATP6V0D1;ATP6V0C;ATP6V1D;ATP6V1F
GO_Biological_Process_2023,ISG15-protein Conjugation (GO:0032020),4/5,0.0014597032852577,0.0448737923852098,0,0,25.765537774469667,168.2366481413532,UBA7;UBE2E1;ISG15;UBE2L6
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Storage (GO:0010886),4/5,0.0014597032852577,0.0448737923852098,0,0,25.765537774469667,168.2366481413532,EHD1;SCARB1;LCP1;SREBF2
GO_Biological_Process_2023,Regulation Of Lipid Metabolic Process (GO:0019216),16/54,0.0014849247554074,0.0450661087583604,0,0,2.7185046728971964,17.703965848503696,MBOAT7;RARRES2;CIDEB;RORA;LACTB;RNF213;NPC2;ID2;ADGRF5;PSAP;APOC1;PLCG2;PPARA;FGFR4;CERS2;PPARD
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:1902548),6/11,0.0014853758380071,0.0450661087583604,0,0,7.733631284916201,50.36208322710512,SEMA6A;ATP2B4;SORD;SPRY2;PIK3CB;DCN
GO_Biological_Process_2023,Regulation Of Autophagosome Assembly (GO:2000785),13/40,0.0016003049908485,0.0482377647241481,0,0,3.1071556993887093,20.00250450238744,MOAP1;RALB;LRRK2;PHF23;SNX33;MTM1;IFT88;PINK1;FEZ2;TBC1D12;NUPR1;RAB3GAP1;UBQLN2
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),76/406,0.0016195475432756,0.0483571651537957,0,0,1.4953404021090446,9.608471942890615,CPNE8;PID1;CDKN1B;IRS1;MPV17L;MPV17L2;TNFAIP3;RORA;AHR;CLU;GPER1;ZC3H12A;PDK4;CAPN2;SIRPA;MPV17;PDK2;MEF2C;TICAM2;ADGRV1;TESC;PRKCD;FAM210B;KCNQ1;RAPGEF1;PPIF;ADAM9;LCP1;EZR;SQSTM1;VCP;ABCB4;GSTP1;INSIG1;PXN;BCL10;IQGAP1;ADCY6;FOXO1;CACNA1H;HSP90B1;ZFP36L1;PRDX3;PRDX5;SBNO2;RAP1A;P2RY2;ZNF703;NRIP1;PLCG2;ROMO1;CD14;SLIT2;GBP2;GBP3;LYN;TRIM41;FZD4;NEK7;NR1H4;ATP2B4;NR1H3;PEX10;MCOLN1;MT3;NFKB1;AXL;CYP11B2;TNFSF4;CYP11B1;LAMTOR1;VIM;CD68;SLC26A6;CPEB4;NFKBIB
GO_Biological_Process_2023,Triglyceride Homeostasis (GO:0070328),11/31,0.0016251007677708,0.0483571651537957,0,0,3.548115671641791,22.78665685619137,SCARB1;MLXIPL;GCKR;PNPLA8;NR1H4;NR1H3;RORA;APOE;LCP1;MTLN;SIRT1
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),21/80,0.0016664718738994,0.0489605217635519,0,0,2.299561988192725,14.710405054810838,RB1;LYN;CDKN1B;HEG1;GSTP1;PRKCD;SPRY4;PTEN;TESK1;PIK3CB;NR2F2;SIRT1;RASIP1;LRP6;LATS1;HHEX;LATS2;PRKAR2B;SPRY3;SPRY2;APOE
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),21/80,0.0016664718738994,0.0489605217635519,0,0,2.299561988192725,14.710405054810838,DPP10;PID1;PDPK1;VPS4A;ATP2B4;AKR1B1;CIB1;ZDHHC7;LGALS3;CLN3;MMP14;DAB2;GPER1;TMBIM1;STX4;LDLRAP1;SQSTM1;GBP1;AP2M1;SPTBN1;EPHA2
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),14/45,0.0017230970664716,0.0491616638000132,0,0,2.9148179835395904,18.548828957174766,RB1;SGMS1;CRADD;CSNK2A1;TPD52L1;STYXL1;BCL2L12;CYLD;TRAF7;DEPTOR;TMBIM1;CTSH;FAS;GRINA
GO_Biological_Process_2023,Isoprenoid Biosynthetic Process (GO:0008299),5/8,0.0017262712622581,0.0491616638000132,0,0,10.738396624472571,68.31544075895134,IDI1;MVK;GGPS1;MVD;HMGCR
GO_Biological_Process_2023,Purine Nucleoside Bisphosphate Catabolic Process (GO:0034034),5/8,0.0017262712622581,0.0491616638000132,0,0,10.738396624472571,68.31544075895134,NUDT7;SUCLA2;NUDT19;SUCLG2;MLYCD
GO_Biological_Process_2023,Ribonucleoside Bisphosphate Catabolic Process (GO:0034031),5/8,0.0017262712622581,0.0491616638000132,0,0,10.738396624472571,68.31544075895134,NUDT7;SUCLA2;NUDT19;SUCLG2;MLYCD
GO_Biological_Process_2023,Tricarboxylic Acid Metabolic Process (GO:0072350),5/8,0.0017262712622581,0.0491616638000132,0,0,10.738396624472571,68.31544075895134,GLUD1;IDH1;IDH3B;SIRT4;IDH3A
