names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000161618,4.207638,0.7745372,2.5805393069945693e-05,7.467891284968551e-05,0.14044444444444446,ALDH16A1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000171055,4.2055016,0.08522407,2.6050366754886677e-05,7.536234968866759e-05,0.2071111111111111,FEZ2,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000124596,4.2053127,0.16773471,2.607215204479805e-05,7.541261969535264e-05,0.23555555555555555,OARD1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000163166,4.2049913,0.067647964,2.6109226808304312e-05,7.550063664911894e-05,0.35644444444444445,IWS1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000168461,4.202609,1.717478,2.6385583411775012e-05,7.628051205709369e-05,0.11377777777777778,RAB31,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000100997,4.1980343,0.10838587,2.6924184491951547e-05,7.781130257126594e-05,0.27555555555555555,ABHD12,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000153391,4.197335,0.06674934,2.7007448371152578e-05,7.803875199948243e-05,0.26755555555555555,INO80C,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000104756,4.1940455,0.035958905,2.7402307644362404e-05,7.91529676738371e-05,0.23022222222222222,KCTD9,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000284770,4.1928544,0.25062114,2.7546622737733783e-05,7.955639516320684e-05,0.19466666666666665,TBCE,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000164258,4.192098,0.021587804,2.763862612876611e-05,7.98086324373182e-05,0.3208888888888889,NDUFS4,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000147274,4.191928,0.08591053,2.765936711772472e-05,7.985504369886904e-05,0.3662222222222222,RBMX,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000067596,4.1914177,0.03018086,2.7721678913954492e-05,8.002143764800971e-05,0.2986666666666667,DHX8,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000155621,4.1910205,0.015812987,2.7770235894588e-05,8.014807747812086e-05,0.26666666666666666,C9orf85,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000075089,4.1908693,0.44437867,2.778875505380165e-05,8.018799661780213e-05,0.1511111111111111,ACTR6,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000215018,4.190416,1.2987156,2.784438300840093e-05,8.033496639259679e-05,0.11466666666666667,COL28A1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000173156,4.187996,2.3207471,2.814285798185497e-05,8.11687284838326e-05,0.10044444444444445,RHOD,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000141524,4.1859922,0.58963,2.839233257897391e-05,8.187445062304918e-05,0.15022222222222223,TMC6,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000172331,4.185217,0.81094766,2.848939017334045e-05,8.212664447340103e-05,0.14133333333333334,BPGM,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000162426,4.1850657,1.4386095,2.850836498039213e-05,8.216749643716727e-05,0.11377777777777778,SLC45A1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000064601,4.1816063,0.194174,2.894570859870128e-05,8.341396416600136e-05,0.392,CTSA,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000186625,4.1815495,0.4058188,2.895293102132405e-05,8.342072394319846e-05,0.16177777777777777,KATNA1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000119979,4.1811147,0.8261436,2.9008359866748523e-05,8.356635296069388e-05,0.13866666666666666,DENND10,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000128268,4.1809444,2.0356922,2.90300768607699e-05,8.361483326828253e-05,0.10666666666666667,MGAT3,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000134108,4.1808877,0.33827007,2.903731929248724e-05,8.362161343725365e-05,0.192,ARL8B,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000134291,4.1803393,0.10708167,2.910741806936809e-05,8.380937443100665e-05,0.37244444444444447,TMEM106C,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000072736,4.179035,0.029435704,2.9274852058951713e-05,8.427728362847998e-05,0.20355555555555555,NFATC3,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000154518,4.178884,0.21603473,2.9294323813046765e-05,8.431914910751775e-05,0.22311111111111112,ATP5MC3,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000185567,4.1781845,1.0488935,2.9384540918863363e-05,8.456459571973027e-05,0.13244444444444445,AHNAK2,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000160199,4.177258,0.12429574,2.9504424138488007e-05,8.489532032177894e-05,0.23022222222222222,PKNOX1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000173226,4.17601,0.04211851,2.9666634447671158e-05,8.534770414763923e-05,0.2737777777777778,IQCB1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000159352,4.175859,0.5254713,2.9686353802828214e-05,8.539007367600125e-05,0.176,PSMD4,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
