names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000099960,1.0697541,2.1665661,0.28472998603438004,0.4556774625815781,0.03638814016172507,SLC7A4,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000138685,1.0695467,3.4996338,0.28482340249166516,0.4557707318075233,0.02605570530098832,FGF2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000084710,1.0694712,0.63092697,0.28485737725219185,0.45578246144195994,0.16397124887690925,EFR3B,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000113810,1.0693581,0.90448993,0.28490834453276925,0.45582137500725317,0.16037735849056603,SMC4,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000138622,1.068566,3.9832625,0.2852652882012239,0.45630708995419256,0.025157232704402517,HCN4,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000167900,1.0678493,3.7712746,0.28558849768063155,0.45676588904004745,0.025157232704402517,TK1,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000204347,1.0678116,5.459686,0.28560551556017466,0.45676588904004745,0.02425876010781671,BTBD17,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000181649,1.0662273,6.6728673,0.2863208855084629,0.4576104893495063,0.02336028751123091,PHLDA2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000206199,1.0646431,25.122757,0.28703746484751924,0.45854154591722673,0.022461814914645103,ANKUB1,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000151952,1.0646431,25.075888,0.28703746484751924,0.45854154591722673,0.022461814914645103,TMEM132D,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000159917,1.0625874,0.8273492,0.2879691151041307,0.45987173763517836,0.11859838274932614,ZNF235,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000175175,1.0625685,1.2523,0.28797767178463873,0.45987173763517836,0.06828391734052111,PPM1E,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
